ticket_id,opened_at,resolved_at,month,contact_type,company,category,subcategory,service,environment,state,incident_state,major_incident_state,closure_code,reopen_count,domain,reassignment_count,assignment_group,first_call_resolution,knowledge_article_used,resolution_time_hours,opened_by,assigned_to,resolved_by,resolved_by_group,creator_group
INC24246837,2024-09-20 07:28:26,2024-09-20 07:36:13,2024-09,Chat,AXA FRANCE ADMIN,Flash Call,Other,My support - Call Desk,Production,Résolu,Résolu,,Call Error,0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[SILVA] - Procédure - Règles d'utilisation des Templates ,0.1297222222222222,Agent_056,Agent_056,Agent_056,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24246874,2024-09-20 07:35:01,2024-09-20 14:38:03,2024-09,Phone,AXA FRANCE ADMIN,Matériel,Hardware broken,My support - Laptop,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,OSS-TERRASSES_L1_DSIAF,False,AFR WP  HARDWARE NON FONCTIONNEL ,7.0505555555555555,Agent_009,Agent_140,Agent_140,OSS-TERRASSES_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24246906,2024-09-20 07:39:25,2024-09-20 07:58:43,2024-09,Phone,AXA FRANCE ADMIN,Question / aide,Réinitialisation du mot de passe,My Support - Sibel,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP MDP WAC/RACF,0.32166666666666666,Agent_056,Agent_056,Agent_056,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24247069,2024-09-20 07:58:44,2024-09-20 08:04:17,2024-09,Phone,AXA FRANCE ADMIN,Access,Login failure,My support - VPN Win V2,Production,Résolu,Résolu,,Résolu (contournement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[AXA Virtual SmartCard] - Procédure - Solutions pour différents problèmes rencontrés sur VSC,0.0925,Agent_009,Agent_009,Agent_009,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24247126,2024-09-20 08:06:11,2024-09-20 08:39:56,2024-09,Phone,AXA FRANCE ADMIN,Access,Profile,My support - Active Directory,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP AD Win Edition - Gestion Account,0.5625,Agent_113,Agent_113,Agent_113,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24247136,2024-09-20 08:07:05,2024-09-20 12:47:27,2024-09,Phone,AXA FRANCE ADMIN,Question / aide,Réinitialisation du mot de passe,My support - Other Apps,Production,Résolu,Résolu,,Résolu (définitivement),1,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP MDP WAC/RACF,4.672777777777778,Agent_002,Agent_127,Agent_127,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24247173,2024-09-20 08:11:25,2024-09-20 08:12:03,2024-09,Chat,AXA FRANCE ADMIN,Flash Call,Other,My support - Call Desk,Production,Résolu,Résolu,,Call Error,0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[SILVA] - Procédure - Règles d'utilisation des Templates ,0.010555555555555556,Agent_009,Agent_009,Agent_009,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24247245,2024-09-20 08:21:09,2024-09-20 09:27:17,2024-09,Phone,AXA FRANCE ADMIN,Access,Other,My Support - Telephony,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,1,SD_ADMIN_L1_DSIAF,False,[PassAXA/OneAccount] - Procédure - Réinitialisation du mot de passe ,1.1022222222222222,Agent_009,Agent_004,Agent_004,OSS-TERRASSES_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24247322,2024-09-20 08:30:20,2024-09-20 08:40:23,2024-09,Phone,AXA FRANCE ADMIN,Question / aide,How to,My support - Other Apps,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP INQUIRY HOW TO,0.1675,Agent_002,Agent_002,Agent_002,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24247347,2024-09-20 08:33:00,,2024-09,Phone,AXA FRANCE ADMIN,Access,Other,My support - VPN Win V2,Production,En cours de traitement,En cours de traitement,,,0,TOP/Golden Copy/SHARED,0,Tribu_DW_Device&OS_N3_DSIAF,False,AFR WP VDI - Incident Overview,,Agent_120,Agent_151,,,SD_ADMIN_L1_DSIAF
INC24247464,2024-09-20 08:43:11,2024-09-20 08:49:03,2024-09,Phone,AXA BANQUE,Access,Login failure,My Support - VSC,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[AXA Virtual SmartCard] - Procédure - Solutions pour différents problèmes rencontrés sur VSC,0.09777777777777778,Agent_099,Agent_099,Agent_099,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24247492,2024-09-20 08:45:05,2024-09-20 08:51:43,2024-09,Phone,AXA FRANCE ADMIN,Question / aide,Other,My Support - SALESFORCE,Production,Résolu,Résolu,,Rejected (Out of Scope),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP INQUIRY OUT OF SCOPE,0.11055555555555556,Agent_002,Agent_002,Agent_002,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24247577,2024-09-20 08:51:42,2024-09-20 09:08:37,2024-09,Phone,AXA FRANCE ADMIN,Question / aide,How to,My Support - Outlook,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP INQUIRY HOW TO,0.28194444444444444,Agent_113,Agent_113,Agent_113,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24247588,2024-09-20 08:53:09,,2024-09,Phone,AXA FRANCE ADMIN,Access,Login failure,My Support - VSC,Production,En attente d'infos utilisateur,En attente d'infos utilisateur,,,0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,False,[AXA Virtual SmartCard] - Procédure - Solutions pour différents problèmes rencontrés sur VSC,,Agent_056,Agent_056,,,SD_ADMIN_L1_DSIAF
INC24247607,2024-09-20 08:53:58,2024-09-20 09:11:07,2024-09,Phone,AXA FRANCE ADMIN,Access,Disabled / Expired,My support - Active Directory,Production,Closed,Closed,,Résolu (contournement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP AD LEGACY - Gestion Account,0.28583333333333333,Agent_009,Agent_009,Agent_009,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24247621,2024-09-20 08:55:19,,2024-09,Phone,AXA FRANCE ADMIN,Matériel,Other,My support - Laptop,Production,En attente d'infos utilisateur,En attente d'infos utilisateur,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,OSS-TERRASSES_L1_DSIAF,False,AFR WP  HARDWARE NON FONCTIONNEL ,,Agent_002,Agent_140,,,SD_ADMIN_L1_DSIAF
INC24247633,2024-09-20 08:56:18,2024-09-20 08:58:48,2024-09,Phone,UGIPS,Access,Account locked,My support - Active Directory,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP AD LEGACY - Gestion Account,0.041666666666666664,Agent_099,Agent_099,Agent_099,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24247672,2024-09-20 08:58:50,2024-09-20 09:04:10,2024-09,Phone,AXA BANQUE,Access,Account locked,My support - Active Directory,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP AD LEGACY - Gestion Account,0.08888888888888889,Agent_099,Agent_099,Agent_099,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24247679,2024-09-20 08:59:29,2024-09-20 09:20:26,2024-09,Phone,AXA FRANCE ADMIN,Network,Connectivity,My support - VPN Win V2,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP CONNECTIVITY NON PHYSICAL,0.3491666666666667,Agent_127,Agent_127,Agent_127,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24247690,2024-09-20 09:00:16,2024-09-20 09:03:56,2024-09,Phone,AXA BANQUE,Question / aide,Réinitialisation du mot de passe,My Support - Gedald,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP MDP WAC/RACF,0.06111111111111111,Agent_104,Agent_104,Agent_104,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24247699,2024-09-20 09:01:07,2024-09-20 09:10:13,2024-09,Phone,AXA FRANCE ADMIN,Question / aide,Other,My support - Other Apps,Production,Résolu,Résolu,,Rejected (Out of Scope),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP INQUIRY OUT OF SCOPE,0.15166666666666667,Agent_114,Agent_114,Agent_114,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24247703,2024-09-20 09:01:13,2024-09-20 09:06:33,2024-09,Phone,AXA FRANCE AEP,Question / aide,Réinitialisation du mot de passe,My Support - NETAGENT,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP MDP WAC/RACF,0.08888888888888889,Agent_033,Agent_033,Agent_033,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24247735,2024-09-20 09:02:42,2024-09-20 09:30:22,2024-09,Phone,AXA FRANCE ADMIN,Access,Account locked,My support - Active Directory,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP AD Win Edition - Gestion Account,0.46111111111111114,Agent_120,Agent_120,Agent_120,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24247747,2024-09-20 09:03:18,2024-09-20 09:15:52,2024-09,Phone,AXA FRANCE ADMIN,Question / aide,Réinitialisation du mot de passe,My Support - VIVASTATION,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP MDP WAC/RACF,0.20944444444444443,Agent_072,Agent_072,Agent_072,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24247765,2024-09-20 09:04:28,2024-09-20 09:09:47,2024-09,Phone,AXA FRANCE ADMIN,Flash Call,Other,My support - Call Desk,Production,Résolu,Résolu,,Call Error,0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[SILVA] - Procédure - Règles d'utilisation des Templates ,0.08861111111111111,Agent_113,Agent_113,Agent_113,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24247769,2024-09-20 09:04:38,2024-09-20 09:10:24,2024-09,Phone,UGIPS,Question / aide,Réinitialisation du mot de passe,My Support - VSC,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[AXA Virtual SmartCard] - Procédure- Réinitialisation du code PIN ,0.0961111111111111,Agent_002,Agent_002,Agent_002,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24247783,2024-09-20 09:05:26,2024-09-20 09:10:29,2024-09,Phone,UGIPS,Question / aide,Réinitialisation du mot de passe,My Support - VSC,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[AXA Virtual SmartCard] - Procédure- Réinitialisation du code PIN ,0.08416666666666667,Agent_099,Agent_099,Agent_099,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24247827,2024-09-20 09:08:58,2024-09-20 09:12:30,2024-09,Phone,AXA FRANCE ADMIN,Network,Connectivity,My support - VPN Win V2,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP CONNECTIVITY NON PHYSICAL,0.058888888888888886,Agent_033,Agent_033,Agent_033,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24247837,2024-09-20 09:09:53,2024-09-20 09:15:35,2024-09,Phone,AXA FRANCE ADMIN,Flash Call,Other,My support - Call Desk,Production,Résolu,Résolu,,Call Error,0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[SILVA] - Procédure - Règles d'utilisation des Templates ,0.095,Agent_113,Agent_113,Agent_113,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24247843,2024-09-20 09:10:21,2024-09-20 12:06:05,2024-09,Phone,AXA FRANCE ADMIN,Access,Login failure,My Support - VDI,Production,Résolu,Résolu,,Résolu (définitivement),1,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP VDI - Incident Overview,2.928888888888889,Agent_114,Agent_114,Agent_003,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24247893,2024-09-20 09:14:13,2024-09-20 09:21:18,2024-09,Phone,AXA FRANCE ADMIN,Question / aide,Réinitialisation du mot de passe,My Support - NETAGENT,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP MDP WAC/RACF,0.11805555555555555,Agent_033,Agent_033,Agent_033,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24247894,2024-09-20 09:14:13,2024-09-20 09:19:44,2024-09,Phone,AXA FRANCE ADMIN,Application,Code Error,My Support - Printer,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP SYNCHRONISATION,0.09194444444444444,Agent_099,Agent_099,Agent_099,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24247899,2024-09-20 09:14:39,2024-09-20 09:15:33,2024-09,Phone,AXA FRANCE ADMIN,Flash Call,Other,My support - Call Desk,Production,Résolu,Résolu,,Call Error,0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[SILVA] - Procédure - Règles d'utilisation des Templates ,0.015,Agent_002,Agent_002,Agent_002,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24247920,2024-09-20 09:15:59,2024-09-20 09:25:35,2024-09,Phone,AXA FRANCE ADMIN,Application,Unavailability,My Support - SALESFORCE,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP APPLICATION METIER CODE ERROR,0.16,Agent_113,Agent_113,Agent_113,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24247921,2024-09-20 09:15:59,2024-09-20 09:25:53,2024-09,Phone,AXA FRANCE ADMIN,Application,Code Error,My support - Other Apps,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP APPLICATION METIER CODE ERROR,0.165,Agent_002,Agent_002,Agent_002,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24247959,2024-09-20 09:18:40,2024-09-20 09:25:01,2024-09,Phone,AXA FRANCE ADMIN,Access,Login failure,My Support - Win Edition V2,Production,Résolu,Résolu,,Résolu (contournement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[AXA Virtual SmartCard] - Procédure - Solutions pour différents problèmes rencontrés sur VSC,0.10583333333333333,Agent_009,Agent_009,Agent_009,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24247976,2024-09-20 09:20:13,2024-09-20 09:37:04,2024-09,Phone,AXA FRANCE ADMIN,Question / aide,Application,My Support - Teams,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP  PARAMETRAGE,0.2808333333333333,Agent_099,Agent_099,Agent_099,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24248032,2024-09-20 09:22:56,2024-09-20 09:37:47,2024-09,Phone,AXA BANQUE,Access,Disabled / Expired,My support - Active Directory,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP AD LEGACY - Gestion Account,0.2475,Agent_002,Agent_002,Agent_002,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24248151,2024-09-20 09:31:01,2024-09-20 09:41:06,2024-09,Phone,AXA FRANCE ADMIN,Application,Other,My Support - Shared Resource,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP ENABLINGS,0.16805555555555557,Agent_127,Agent_127,Agent_127,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24248231,2024-09-20 09:35:19,2024-09-20 09:41:17,2024-09,Phone,AXA FRANCE AEP,Question / aide,Réinitialisation du mot de passe,My Support - VIVASTATION,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP MDP WAC/RACF,0.09944444444444445,Agent_033,Agent_033,Agent_033,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24248294,2024-09-20 09:38:29,2024-09-20 09:48:36,2024-09,Phone,UGIPS,Telephony,Other,My support - ECCO,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP Genesys ECCO,0.1686111111111111,Agent_113,Agent_113,Agent_113,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24248310,2024-09-20 09:39:17,2024-09-20 10:04:55,2024-09,Phone,AXA FRANCE ADMIN,Access,Authorization error,My support - Active Directory,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP AD Win Edition - Gestion Account,0.4272222222222222,Agent_002,Agent_002,Agent_002,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24248326,2024-09-20 09:39:50,2024-09-20 10:40:49,2024-09,Phone,AXA FRANCE ADMIN,Application,Other,My Support - SIEGE,Production,Résolu,Résolu,,Résolu (contournement),1,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR ASSIST FONCTIONNELLE / OUT OF SCOPE,1.0163888888888888,Agent_104,Agent_009,Agent_009,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24248347,2024-09-20 09:41:09,2024-09-20 09:45:43,2024-09,Chat,AXA FRANCE ADMIN,Flash Call,Other,My support - Call Desk,Production,Résolu,Résolu,,Call Error,0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[SILVA] - Procédure - Règles d'utilisation des Templates ,0.07611111111111112,Agent_120,Agent_120,Agent_120,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24248355,2024-09-20 09:41:35,2024-09-20 10:02:53,2024-09,Phone,AXA FRANCE ADMIN,Application,Other,My Support - SOLARIS,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP PERFORMANCE LENTEUR,0.355,Agent_127,Agent_127,Agent_127,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24248369,2024-09-20 09:42:35,2024-09-20 10:11:03,2024-09,Phone,AXA FRANCE ADMIN,Network,Connectivity,My Support - Provider Internet,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,OSS-TERRASSES_L1_DSIAF,False,AFR WP CONNECTIVITY NON PHYSICAL,0.47444444444444445,Agent_113,Agent_140,Agent_140,OSS-TERRASSES_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24248374,2024-09-20 09:42:45,2024-09-20 09:50:27,2024-09,Phone,AXA FRANCE ADMIN,Question / aide,Réinitialisation du mot de passe,My support - Other Apps,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP MDP WAC/RACF,0.12833333333333333,Agent_114,Agent_114,Agent_114,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24248394,2024-09-20 09:43:36,2024-09-20 10:07:19,2024-09,Chat,AXA FRANCE ADMIN,Question / aide,How to,My support - Laptop,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP INQUIRY HOW TO,0.3952777777777778,Agent_033,Agent_033,Agent_033,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24248448,2024-09-20 09:46:03,2024-09-20 10:03:00,2024-09,Phone,AXA FRANCE AEP,Question / aide,How to,My Support - Ecran,Production,Résolu,Résolu,,Résolu (contournement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP INQUIRY HOW TO,0.2825,Agent_120,Agent_120,Agent_120,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24248613,2024-09-20 09:56:55,2024-09-20 10:02:26,2024-09,Phone,AXA FRANCE AEP,Question / aide,Other,My Support - NDF CONCUR,Production,Résolu,Résolu,,Rejected (Out of Scope),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP INQUIRY OUT OF SCOPE,0.09194444444444444,Agent_009,Agent_009,Agent_009,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24248637,2024-09-20 09:58:10,2024-09-20 10:29:09,2024-09,Phone,AXA FRANCE ADMIN,Application,Other,My support - Other Apps,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP APPLICATION METIER CODE ERROR,0.5163888888888889,Agent_113,Agent_113,Agent_113,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24248716,2024-09-20 10:02:54,2024-09-20 10:05:01,2024-09,Phone,AXA FRANCE ADMIN,Question / aide,How to,My support - Laptop,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP INQUIRY HOW TO,0.035277777777777776,Agent_009,Agent_009,Agent_009,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24248720,2024-09-20 10:02:59,2024-09-20 10:14:00,2024-09,Phone,AXA FRANCE ADMIN,Question / aide,Réinitialisation du mot de passe,My Support - INTRANET,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP MDP WAC/RACF,0.1836111111111111,Agent_127,Agent_127,Agent_127,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24248752,2024-09-20 10:04:56,2024-09-20 10:11:30,2024-09,Phone,AXA FRANCE ADMIN,Access,Account locked,My Support - Sibel,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP REACTIVATION WAC/RACF,0.10944444444444444,Agent_099,Agent_099,Agent_099,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24248758,2024-09-20 10:05:25,2024-09-20 17:02:10,2024-09,Phone,AXA FRANCE ADMIN,Matériel,Hardware broken,My support - Laptop,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,OSS-TERRASSES_L1_DSIAF,False,AFR WP  HARDWARE NON FONCTIONNEL ,6.945833333333334,Agent_056,Agent_140,Agent_140,OSS-TERRASSES_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24248809,2024-09-20 10:08:17,2024-09-20 10:13:24,2024-09,Phone,AXA FRANCE ADMIN,Access,Login failure,My Support - VSC,Production,Résolu,Résolu,,Résolu (contournement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[AXA Virtual SmartCard] - Procédure - Solutions pour différents problèmes rencontrés sur VSC,0.08527777777777777,Agent_009,Agent_009,Agent_009,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24248903,2024-09-20 10:13:45,2024-09-20 10:20:16,2024-09,Phone,AXA FRANCE ADMIN,Question / aide,Réinitialisation du mot de passe,My Support - SIEGE,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP MDP WAC/RACF,0.10861111111111112,Agent_033,Agent_033,Agent_033,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24248908,2024-09-20 10:14:01,2024-09-20 10:18:12,2024-09,Chat,AXA FRANCE ADMIN,Flash Call,Other,My support - Call Desk,Production,Résolu,Résolu,,Call Error,0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[SILVA] - Procédure - Règles d'utilisation des Templates ,0.06972222222222223,Agent_120,Agent_120,Agent_120,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24248940,2024-09-20 10:16:44,2024-09-20 10:32:03,2024-09,Phone,AXA FRANCE ADMIN,Network,Connectivity,My Support - SALESFORCE,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP CONNECTIVITY NON PHYSICAL,0.25527777777777777,Agent_127,Agent_127,Agent_127,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24248957,2024-09-20 10:17:36,,2024-09,Phone,UGIPS,Matériel,Hardware broken,My support - Laptop,Production,En attente d'infos utilisateur,En attente d'infos utilisateur,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,OSS-UGIPS_L1_DSIAF,False,AFR WP  HARDWARE NON FONCTIONNEL ,,Agent_056,Agent_097,,,SD_ADMIN_L1_DSIAF
INC24248988,2024-09-20 10:19:35,,2024-09,Phone,AXA FRANCE AEP,Application,Performance,My support - Laptop,Production,En attente d'infos utilisateur,En attente d'infos utilisateur,,,0,TOP/Golden Copy/SHARED,0,OSS-NIMES_L1_DSIAF,False,AFR WP PERFORMANCE LENTEUR,,Agent_009,Agent_160,,,SD_ADMIN_L1_DSIAF
INC24249009,2024-09-20 10:21:20,2024-09-20 10:30:38,2024-09,Phone,AXA FRANCE ADMIN,Question / aide,Réinitialisation du mot de passe,My Support - SIEGE,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP MDP WAC/RACF,0.155,Agent_099,Agent_099,Agent_099,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
